x,y,z,theta,omega,Distance
-3.879,4.017,159.903,0.035,2.339,121.9994552856692
-2.085,2.159,85.948,0.035,2.339,123.0005570109339
3.594,3.854,150.908,0.035,2.321,123.00023136563605
-2.095,2.246,87.946,0.035,2.321,120.99965525157498
-3.595,4.135,156.904,0.035,2.286,119.00019276034807
2.267,2.608,98.94,0.035,2.286,119.9999135583022
-3.053,3.77,138.915,0.035,2.251,115.99969310735266
2.35,2.902,106.935,0.035,2.251,229.9996846889143
3.003,3.986,142.913,0.035,2.217,244.00006569056492
-3.423,4.543,162.901,0.035,2.217,119.00001264285646
2.822,4.031,140.914,0.035,2.182,277.00001524368184
-2.342,3.345,116.929,0.035,2.182,114.99988169559133
-2.693,3.993,137.916,0.035,2.164,115.99969293924876
1.834,2.72,93.943,0.035,2.164,419.0000887649071
-2.441,3.907,131.92,0.035,2.129,478.99971873373784
-1.683,2.693,90.945,0.035,2.129,120.99980676844075
2.373,4.11,135.917,0.035,2.094,121.99949044565719
-1.57,2.72,89.945,0.035,2.094,123.00049620225116
2.195,4.129,133.918,0.035,2.059,476.0005968662224
1.458,2.742,88.946,0.035,2.059,469.999571516826
-2.004,4.109,130.92,0.035,2.025,469.99951377528043
1.3,2.666,84.948,0.035,2.025,465.9997204559247
1.858,3.985,125.923,0.035,2.007,137.00006903647895
-1.357,2.91,91.944,0.035,2.007,133.9999004216048
1.664,3.919,121.926,0.035,1.972,126.99975230290805
-2.345,5.526,171.895,0.035,1.972,467.99969004904267
-1.601,4.17,127.922,0.035,1.937,472.99983570187425
2.301,5.995,183.888,0.035,1.937,119.00007109661742
-1.375,3.993,120.926,0.035,1.902,117.00027324327068
-2.159,6.27,189.884,0.035,1.902,117.00019975196625
1.194,3.905,116.929,0.035,1.868,443.99971591882803
-1.888,6.174,184.887,0.035,1.868,452.0003544080469
0.991,3.455,102.937,0.035,1.85,117.00039602069731
1.472,5.133,152.907,0.035,1.85,117.0001219230134
-0.962,3.86,113.931,0.035,1.815,244.00008322334648
1.629,6.536,192.882,0.035,1.815,249.99956148161542
-0.813,3.823,111.932,0.035,1.78,119.00018247465002
-1.386,6.52,190.884,0.035,1.78,119.9993375440048
0.727,4.124,119.927,0.035,1.745,119.000027773106
-1.86,10.551,306.813,0.035,1.745,123.00005939835964
-0.554,3.94,113.931,0.035,1.71,124.00035889060968
1.36,9.677,279.829,0.035,1.71,124.99994680798868
-0.498,4.053,116.929,0.035,1.693,245.00040254252644
1.204,9.803,282.828,0.035,1.693,137.00005135765463
0.344,3.929,112.931,0.035,1.658,247.00022209909042
-0.785,8.97,257.843,0.035,1.658,243.00041281446414
0.208,3.973,113.931,0.035,1.623,245.99985501824997
0.437,8.33,238.854,0.035,1.623,249.00031298574706
-0.072,4.152,118.928,0.035,1.588,244.00002843647377
0.139,7.956,227.861,0.035,1.588,247.9999002540122
0.07,4.013,114.93,0.035,1.553,240.99958530254776
0.13,7.467,213.87,0.035,1.553,249.00032541745804
-0.14,4.011,114.93,0.035,1.536,245.00024612640698
0.257,7.359,210.871,0.035,1.536,183.99948350470987
0.29,4.143,118.928,0.035,1.501,245.99966982294916
-0.472,6.754,193.882,0.035,1.501,209.00014373918503
0.42,3.991,114.93,0.035,1.466,245.00043188941524
0.7,6.664,191.883,0.035,1.466,241.99987233261098
-0.578,4.113,118.928,0.035,1.431,243.0004128247522
0.894,6.359,183.888,0.035,1.431,247.0003885138645
-0.691,3.918,113.931,0.035,1.396,243.99993046310487
-1.061,6.015,174.893,0.035,1.396,247.99985185882673
0.792,4.077,118.928,0.035,1.379,245.00049784847374
-1.212,6.235,181.889,0.035,1.379,187.00015745715297
-0.934,4.047,118.928,0.035,1.344,188.00038041184916
1.39,6.019,176.892,0.035,1.344,188.00029243062366
-1.039,3.877,114.93,0.035,1.309,245.0001833693191
1.536,5.731,169.896,0.035,1.309,183.00011321854421
1.194,3.905,116.929,0.035,1.274,183.9995845864876
-1.704,5.574,166.898,0.035,1.274,181.00035347203055
1.409,4.092,123.924,0.035,1.239,179.99990215830672
1.841,5.346,161.901,0.035,1.239,245.99988164428046
-1.456,4.001,121.926,0.035,1.222,245.9996664977414
1.886,5.182,157.904,0.035,1.222,243.00049096658222
-1.582,3.915,120.926,0.035,1.187,249.00007083131524
-2.039,5.048,155.905,0.035,1.187,245.99967371726328
1.803,4.049,126.923,0.035,1.152,247.99980423580985
-2.087,4.687,146.91,0.035,1.152,181.9995574088025
-1.897,3.89,123.924,0.035,1.117,247.00030318402446
2.203,4.517,143.912,0.035,1.117,247.00040710290335
-2.032,3.821,123.924,0.035,1.082,245.00033520589312
2.359,4.437,143.912,0.035,1.082,247.00022209909042
2.166,3.907,127.922,0.035,1.065,247.00028530550324
-2.318,4.182,136.917,0.035,1.065,247.0001545768747
2.391,3.979,132.919,0.035,1.03,245.99988831095027
2.498,4.158,138.915,0.035,1.03,247.0002947609577
-2.661,4.098,139.915,0.035,0.995,243.00032211707043
2.585,3.981,135.917,0.035,0.995,245.00032450998916
-2.782,3.974,138.915,0.035,0.96,189.00002906084433
-2.642,3.774,131.92,0.035,0.96,187.0000850641518
2.982,3.958,141.913,0.035,0.925,181.0002393921069
-2.772,3.679,131.92,0.035,0.925,181.0004112951128
3.03,3.878,140.914,0.035,0.908,191.00001627748622
2.879,3.685,133.918,0.035,0.908,183.00015082507446
-3.253,3.877,144.912,0.035,0.873,181.0003353643302
2.894,3.449,128.921,0.035,0.873,188.0003911644867
3.62,4.02,154.906,0.035,0.838,181.99986556313715
-2.966,3.294,126.923,0.035,0.838,186.99994609090132
3.903,4.042,160.902,0.035,0.803,182.99996149179924
-2.909,3.013,119.927,0.035,0.803,186.99982292504984
-4.042,3.903,160.902,0.035,0.768,183.9997784889971
3.088,2.982,122.925,0.035,0.768,182.99970319648062
-4.467,4.165,174.893,0.035,0.75,182.99993821310434
-3.19,2.975,124.924,0.035,0.75,176.00038048254328
4.767,4.144,180.89,0.035,0.716,178.99999084357518
-3.082,2.679,116.929,0.035,0.716,182.00021680756316
4.855,3.931,178.891,0.035,0.681,183.99978654607182
3.119,2.526,114.93,0.035,0.681,179.9998640138375
-5.407,4.075,193.882,0.035,0.646,182.9995457753926
3.317,2.499,118.928,0.035,0.646,178.99999558659212
5.746,4.024,200.878,0.035,0.611,182.00050866687158
-3.145,2.202,109.933,0.035,0.611,182.00049255153127
6.047,4.079,208.873,0.035,0.593,180.00001525277713
-3.327,2.244,114.93,0.035,0.593,190.00019386832213
-6.156,3.847,207.873,0.035,0.559,240.0004150121412
3.522,2.201,118.928,0.035,0.559,239.0004163280893
-6.861,3.961,226.862,0.035,0.524,239.00021443714232
-3.355,1.937,110.932,0.035,0.524,196.99978019784695
7.057,3.752,228.86,0.035,0.489,113.0001663450103
-3.667,1.95,118.928,0.035,0.489,186.99939052307096
7.748,3.779,246.85,0.035,0.454,182.99993496446933
3.639,1.775,115.929,0.035,0.454,246.99991389472186
-8.002,3.732,252.846,0.035,0.436,243.0000386460875
3.764,1.755,118.928,0.035,0.436,174.99997290856933
8.931,3.791,277.831,0.035,0.401,178.9999404944035
-3.727,1.582,115.929,0.035,0.401,181.00045041104178
9.253,3.552,283.827,0.035,0.367,182.99975930585268
-3.747,1.438,114.93,0.035,0.367,245.00030389777072
-8.184,2.818,247.849,0.035,0.332,241.99992212602052
3.861,1.329,116.929,0.035,0.332,240.99959109093942
-14.518,4.439,434.735,0.035,0.297,241.99971633041227
-3.771,1.153,112.931,0.035,0.297,237.99985040751602
15.499,4.444,461.719,0.035,0.279,243.00014803699196
-4.026,1.154,119.927,0.035,0.279,185.0002464241602
15.746,3.926,464.717,0.035,0.244,188.99994457406598
4.064,1.013,119.927,0.035,0.244,191.00016806275326
-15.396,3.272,450.725,0.035,0.209,194.00011581697575
3.994,0.849,116.929,0.035,0.209,245.00043640981542
15.638,2.757,454.723,0.035,0.175,241.99982814869932
-4.193,0.739,121.926,0.035,0.175,245.99975766857983
15.967,2.244,461.719,0.035,0.14,244.0000821434288
-4.285,0.602,123.924,0.035,0.14,244.00041486849977
-15.899,1.952,458.72,0.035,0.122,246.9997642387539
4.295,0.527,123.924,0.035,0.122,245.00059617478487
-15.888,1.39,456.722,0.035,0.087,247.9998528447144
-4.381,0.383,125.923,0.035,0.087,245.00062535634476
15.823,0.829,453.723,0.035,0.052,249.00045645942097
-4.6,0.241,131.92,0.035,0.052,244.00041501194215
15.772,0.275,451.725,0.035,0.017,244.00037851609986
4.606,0.08,131.92,0.035,0.017,245.9996993616049
-32.018,0.0,457.882,0.07,0.0,243.0000440617244
9.696,0.0,138.661,0.07,0.0,243.00007706583142
-32.153,0.561,459.877,0.07,0.017,245.99981251009117
31.688,2.772,454.889,0.07,0.087,245.00040426497262
-8.895,0.778,127.688,0.07,0.087,241.99978748751
-31.641,3.885,455.887,0.07,0.122,242.99998176543141
8.655,1.063,124.696,0.07,0.122,244.00026367403788
-31.762,5.031,459.877,0.07,0.157,248.00008518345314
-8.337,1.32,120.705,0.07,0.157,246.99979133796856
31.669,5.584,459.877,0.07,0.175,245.0003252038658
-8.312,1.466,120.705,0.07,0.175,245.99965296113734
-31.66,6.729,462.87,0.07,0.209,245.99949875152186
7.915,1.682,115.717,0.07,0.209,246.99971511926893
-30.932,7.712,455.887,0.07,0.244,244.0003196678234
7.648,1.907,112.725,0.07,0.244,245.99951257268782
30.778,8.825,457.882,0.07,0.279,245.00048539339673
-7.979,2.288,118.71,0.07,0.279,244.00014343438409
31.181,10.131,468.855,0.07,0.314,245.99975099580894
-7.895,2.565,118.71,0.07,0.314,243.0000386460875
-29.35,10.106,443.916,0.07,0.332,243.99995943442286
7.717,2.657,116.715,0.07,0.332,242.99999073868298
-28.784,11.049,440.923,0.07,0.367,244.00040776195436
-7.554,2.9,115.717,0.07,0.367,245.00045567508647
22.281,9.458,346.155,0.07,0.401,245.99951257268782
-7.641,3.243,118.71,0.07,0.401,245.0006124849487
18.271,8.52,288.296,0.07,0.436,248.0001240927109
7.523,3.508,118.71,0.07,0.436,244.0001914773839
-16.865,8.226,268.345,0.07,0.454,117.000171068251
7.273,3.547,115.717,0.07,0.454,246.99979133796856
16.506,8.777,267.347,0.07,0.489,243.00014803699196
-7.145,3.799,115.717,0.07,0.489,119.999811958186
14.197,8.196,234.428,0.07,0.524,116.0000258836178
-6.706,3.871,110.73,0.07,0.524,119.99987092493059
-13.843,8.65,233.43,0.07,0.559,468.00023290271986
7.04,4.399,118.71,0.07,0.559,473.0001683340081
-13.185,8.894,227.445,0.07,0.593,459.9997315618782
-6.94,4.681,119.708,0.07,0.593,464.9998535085791
-6.8,4.761,118.71,0.07,0.611,465.9998794248771
11.922,8.984,213.479,0.07,0.646,128.0003149214876
6.462,4.87,115.717,0.07,0.646,329.99977519537794
-11.113,8.999,204.501,0.07,0.681,450.9998309367754
6.505,5.268,119.708,0.07,0.681,459.0002251361104
-6.423,5.583,121.703,0.07,0.716,461.0002444142519
6.428,5.994,125.693,0.07,0.75,454.99998569120856
6.323,6.106,125.693,0.07,0.768,458.9999202734136
-8.577,8.882,176.569,0.07,0.803,461.00025663116503
-6.299,6.523,129.683,0.07,0.803,465.0004329557124
-5.928,6.584,126.691,0.07,0.838,466.0004016747196
7.398,8.817,164.598,0.07,0.873,464.0001965958635
6.008,7.16,133.674,0.07,0.873,467.0004183006692
-6.7,8.575,155.62,0.07,0.908,467.99950498584934
6.055,7.751,140.657,0.07,0.908,458.99990073419406
6.122,8.743,152.627,0.07,0.96,463.00026330230094
5.642,8.057,140.657,0.07,0.96,464.0003113070076
5.433,8.366,142.652,0.07,0.995,465.00030894935975
-5.245,8.73,145.644,0.07,1.03,460.0001240195485
-5.107,9.213,150.632,0.07,1.065,462.0002234025434
4.945,9.3,150.632,0.07,1.082,467.9995934036695
-4.312,8.84,140.657,0.07,1.117,460.0002196738606
4.923,10.094,160.608,0.07,1.117,467.99961058210295
3.972,8.922,139.659,0.07,1.152,467.999537317079
-4.625,10.387,162.603,0.07,1.152,464.0003528026676
3.475,8.602,132.676,0.07,1.187,467.99973916873074
-4.312,10.672,164.598,0.07,1.187,460.9999659284152
4.127,11.34,172.579,0.07,1.222,465.0003985955281
2.631,8.605,128.686,0.07,1.274,463.00050502132285
-3.691,12.074,180.559,0.07,1.274,465.00037620952526
3.268,12.196,180.559,0.07,1.309,469.999707261611
3.013,13.05,191.532,0.07,1.344,460.99999592299343
-2.729,14.037,204.501,0.07,1.379,463.00001852051804
-2.324,14.675,212.481,0.07,1.414,464.0003528026676
-1.633,15.54,223.454,0.07,1.466,463.0002332893581
-1.129,16.144,231.435,0.07,1.501,469.9995359210475
-0.295,8.435,120.705,0.07,1.536,464.00027848483023
0.604,17.289,247.396,0.07,1.536,467.0001871155942
0.0,17.3,247.396,0.07,1.571,463.00018608851553
-1.03,19.644,281.313,0.07,1.623,468.9995536159922
-1.933,22.098,317.225,0.07,1.658,466.00041631419174
-2.77,13.032,190.535,0.07,1.78,466.00014472208056
2.781,8.558,128.686,0.07,1.885,471.9996827054018
-3.275,8.531,130.681,0.07,1.937,465.0004497750513
2.4,6.252,95.766,0.07,1.937,467.99948199650817
4.569,7.914,130.681,0.07,2.094,464.00018479306664
-3.313,5.739,94.769,0.07,2.094,466.0005186413423
-5.656,8.385,144.647,0.07,2.164,465.0000985010649
3.862,5.725,98.759,0.07,2.164,465.0004937954368
5.863,8.07,142.652,0.07,2.199,464.00036536408027
6.045,8.022,143.649,0.07,2.217,464.0000572467637
-6.321,7.806,143.649,0.07,2.251,470.999514620769
4.214,5.204,95.766,0.07,2.251,461.0003496256808
7.048,8.107,153.625,0.07,2.286,465.0001961902812
7.517,8.061,157.615,0.07,2.321,467.99947887470984
-7.695,7.695,155.62,0.07,2.356,461.0002444142519
4.489,4.489,90.778,0.07,2.356,458.9998381034573
-8.53,8.238,169.586,0.07,2.374,465.00031655365575
8.657,7.795,166.593,0.07,2.409,469.9996880573433
-8.764,7.354,163.601,0.07,2.443,464.0001238124834
4.649,3.901,86.788,0.07,2.443,464.0004278758803
-10.389,8.117,188.54,0.07,2.478,468.9997269263597
4.782,3.736,86.788,0.07,2.478,465.00055814375105
10.666,7.749,188.54,0.07,2.513,467.99950498584934
10.857,7.602,189.537,0.07,2.531,464.0003327940617
-10.228,7.162,178.564,0.07,2.531,465.0004584460106
-11.116,7.218,189.537,0.07,2.566,466.0002965278027
0.0,0.0,0.0,0.07,2.566,463.000365868106
-10.404,6.251,173.576,0.07,2.601,465.0005062642406
10.86,6.02,177.566,0.07,2.635,276.00024972090154
-0.0,0.0,0.0,0.07,2.635,465.00027354185505
10.815,5.51,173.576,0.07,2.67,466.0004020395262
-0.0,0.0,0.0,0.07,2.67,467.99961058210295
10.658,5.198,169.586,0.07,2.688,469.99976570419693
0.0,0.0,0.0,0.07,2.688,464.0003528026676
-10.515,4.681,164.598,0.07,2.723,467.99973916873074
0.0,0.0,0.0,0.07,2.723,458.99974271561416
-10.025,4.05,154.622,0.07,2.758,465.0003985955281
0.0,0.0,0.0,0.07,2.758,467.00017466484957
9.242,3.364,140.657,0.07,2.793,465.00037620952526
-0.0,0.0,0.0,0.07,2.793,462.00028109623486
10.747,3.492,161.605,0.07,2.827,464.000375505236
-0.0,0.0,0.0,0.07,2.827,467.9996995917839
10.473,3.202,156.618,0.07,2.845,113.99979343840936
-0.0,0.0,0.0,0.07,2.845,187.99984790685338
-11.05,2.961,163.601,0.07,2.88,195.0001306820075
0.0,0.0,0.0,0.07,2.88,194.00002642525592
-10.875,2.511,159.61,0.07,2.915,464.0003361302662
0.0,0.0,0.0,0.07,2.915,461.0000798123575
10.956,2.13,159.61,0.07,2.95,458.9998353746982
-0.0,0.0,0.0,0.07,2.95,454.999755044989
10.955,1.735,158.613,0.07,2.985,448.000218315795
-0.0,0.0,0.0,0.07,2.985,448.00042127100727
10.845,1.524,156.618,0.07,3.002,455.99973080693815
-0.0,0.0,0.0,0.07,3.002,450.9996478346741
-11.586,1.218,166.593,0.07,3.037,448.00044735022306
0.0,0.0,0.0,0.07,3.037,449.999555108669
-10.786,0.754,154.622,0.07,3.072,448.9994620252902
0.0,0.0,0.0,0.07,3.072,455.99975914576976
11.085,0.387,158.613,0.07,3.107,459.00027987137435
-0.0,0.0,0.0,0.07,3.107,454.99966104053306
15.993,0.0,152.162,0.105,3.142,447.9996701349232
-0.0,0.0,0.0,0.105,3.142,450.99979112855476
16.714,0.584,159.124,0.105,3.107,443.9996510156286
-0.0,0.0,0.0,0.105,3.107,446.99986352235055
17.205,1.203,164.096,0.105,3.072,445.9998511266568
-0.0,0.0,0.0,0.105,3.072,440.0000258795447
-16.425,1.726,157.134,0.105,3.037,447.99940957327163
0.0,0.0,0.0,0.105,3.037,453.00046746774996
-16.148,2.269,155.145,0.105,3.002,442.9999334018009
0.0,0.0,0.0,0.105,3.002,446.9996270132672
17.088,3.013,165.091,0.105,2.967,451.999422900074
-0.0,0.0,0.0,0.105,2.967,446.9996359886661
16.109,3.131,156.14,0.105,2.95,447.99960815384645
-0.0,0.0,0.0,0.105,2.95,453.00043565100464
16.703,3.856,163.102,0.105,2.915,454.0002376122726
-0.0,0.0,0.0,0.105,2.915,460.00018799126593
-16.458,4.41,162.107,0.105,2.88,463.00012425484294
0.0,0.0,0.0,0.105,2.88,461.0003303144153
-16.294,4.981,162.107,0.105,2.845,456.0004541456072
0.0,0.0,0.0,0.105,2.845,460.0000427739111
-15.616,5.377,157.134,0.105,2.81,462.99998903455713
0.0,0.0,0.0,0.105,2.81,459.0002330772828
15.618,5.684,158.129,0.105,2.793,459.00008666230116
-0.0,0.0,0.0,0.105,2.793,460.0000690532557
15.022,6.069,154.151,0.105,2.758,459.0005415171097
-0.0,0.0,0.0,0.105,2.758,461.0005460398068
-15.756,7.015,164.096,0.105,2.723,457.00048704569235
0.0,0.0,0.0,0.105,2.723,460.99994728090803
-15.502,7.561,164.096,0.105,2.688,462.0001331255219
0.0,0.0,0.0,0.105,2.688,462.0004839348115
-16.244,8.637,175.036,0.105,2.653,461.0001101789456
0.0,0.0,0.0,0.105,2.653,459.0003676959311
-0.0,0.0,0.0,0.105,2.601,459.0001504008468
16.043,10.418,181.998,0.105,2.566,460.00035841073
-0.0,0.0,0.0,0.105,2.566,462.000221742371
-15.07,10.552,175.036,0.105,2.531,462.0004238807579
8.905,6.235,103.43,0.105,2.531,461.0001491973728
-15.778,11.889,187.965,0.105,2.496,461.00016036548186
15.897,12.42,191.943,0.105,2.478,461.00017949237287
-7.496,5.856,90.501,0.105,2.478,465.0000400526865
-14.734,12.363,182.992,0.105,2.443,462.99999249892005
-14.138,12.73,181.003,0.105,2.409,460.00032984770786
7.069,6.365,90.501,0.105,2.409,459.0000850860487
13.008,12.562,172.052,0.105,2.374,461.0003128513038
-6.842,6.608,90.501,0.105,2.374,463.0001894060088
12.199,12.632,167.08,0.105,2.339,234.00021202768173
6.753,6.993,92.491,0.105,2.339,465.0003703149063
-11.691,12.537,163.102,0.105,2.321,464.0003536485721
11.178,12.859,162.107,0.105,2.286,465.0003276170889
-6.309,7.258,91.496,0.105,2.286,464.0001652348844
-9.688,12.856,153.156,0.105,2.217,462.000266797542
-8.933,12.758,148.184,0.105,2.182,462.0004531015094
8.475,12.565,144.206,0.105,2.164,183.000357188176
8.032,12.854,144.206,0.105,2.129,463.00033945235936
-7.631,13.217,145.2,0.105,2.094,460.0001962021321
6.968,13.106,141.222,0.105,2.059,466.99998630192704
-4.466,8.399,90.501,0.105,2.059,468.0002162018731
6.14,12.589,133.266,0.105,2.025,461.0001520921658
-6.008,12.884,135.255,0.105,2.007,463.00034551283005
-5.473,12.893,133.266,0.105,1.972,461.00007075921366
5.095,13.272,135.255,0.105,1.937,464.00023237063147
-7.005,18.249,185.976,0.105,1.937,463.00000388552917
-4.458,12.947,130.282,0.105,1.902,461.0000839826388
-3.881,12.695,126.304,0.105,1.868,463.00034551283005
-5.503,19.192,189.954,0.105,1.85,461.0003126951217
3.262,13.084,128.293,0.105,1.815,468.0002162018731
1.862,13.249,127.299,0.105,1.71,462.0001921579687
-4.132,29.397,282.444,0.105,1.71,463.00041358620837
-1.121,12.808,122.326,0.105,1.658,462.99999249892005
2.36,26.97,257.581,0.105,1.658,460.000371892241
0.684,13.048,124.315,0.105,1.623,126.99975873205429
-1.313,25.052,238.685,0.105,1.623,130.99980178992638
-0.42,24.038,228.74,0.105,1.588,131.9997565528058
0.226,12.96,123.321,0.105,1.553,132.99973098469033
-0.398,22.784,216.806,0.105,1.553,452.9999540452515
-0.463,13.267,126.304,0.105,1.536,455.00019263072846
0.81,23.191,220.784,0.105,1.536,453.9999871508809
-0.926,13.243,126.304,0.105,1.501,457.0002629463138
-1.517,21.689,206.861,0.105,1.501,453.99990241849173
1.409,13.41,128.293,0.105,1.466,455.00003742856995
-2.142,20.375,194.926,0.105,1.466,455.9999716019728
1.833,13.042,125.31,0.105,1.431,457.00026846053385
2.72,19.357,185.976,0.105,1.431,443.0
-2.396,13.588,131.277,0.105,1.396,454.0
3.34,18.941,182.992,0.105,1.396,460.0
2.553,13.134,127.299,0.105,1.379,459.0
-3.69,18.982,183.987,0.105,1.379,120.0
3.08,13.342,130.282,0.105,1.344,115.0
4.303,18.638,181.998,0.105,1.344,119.0
-3.571,13.328,131.277,0.105,1.309,116.0
4.707,17.568,173.047,0.105,1.309,232.0
-4.034,13.195,131.277,0.105,1.274,121.0
-5.043,16.494,164.096,0.105,1.274,120.0
4.424,12.848,129.288,0.105,1.239,121.0
-5.479,15.912,160.118,0.105,1.239,124.0
-4.719,12.966,131.277,0.105,1.222,182.0
5.72,15.716,159.124,0.105,1.222,126.0
-5.13,12.696,130.282,0.105,1.187,129.0
-6.069,15.022,154.151,0.105,1.187,157.0
5.782,12.987,135.255,0.105,1.152,158.0
-6.377,14.324,149.178,0.105,1.152,141.0
6.369,13.059,138.239,0.105,1.117,143.0
6.644,13.623,144.206,0.105,1.117,142.0
-6.968,13.106,141.222,0.105,1.082,153.0
7.067,13.29,143.211,0.105,1.082,158.0
7.247,13.073,142.217,0.105,1.065,165.0
-7.145,12.891,140.228,0.105,1.065,166.0
7.591,12.633,140.228,0.105,1.03,130.0
7.483,12.454,138.239,0.105,1.03,130.0
-8.312,12.799,145.2,0.105,0.995,129.0
7.629,11.747,133.266,0.105,0.995,197.0
-8.873,12.672,147.189,0.105,0.96,196.0
-7.854,11.217,130.282,0.105,0.96,130.0
9.625,12.772,152.162,0.105,0.925,229.0
-8.115,10.769,128.293,0.105,0.925,238.0
-10.297,13.179,159.124,0.105,0.908,126.0
8.173,10.461,126.304,0.105,0.908,127.0
-10.482,12.491,155.145,0.105,0.873,126.0
-8.466,10.089,125.31,0.105,0.873,129.0
11.611,12.895,165.091,0.105,0.838,126.0
-8.743,9.71,124.315,0.105,0.838,128.0
12.344,12.783,169.069,0.105,0.803,128.0
8.931,9.249,122.326,0.105,0.803,129.0
-13.008,12.562,172.052,0.105,0.768,139.0
9.173,8.859,121.332,0.105,0.768,140.0
14.143,13.188,183.987,0.105,0.75,140.0
-9.479,8.84,123.321,0.105,0.75,146.0
14.594,12.687,183.987,0.105,0.716,150.0
9.467,8.229,119.343,0.105,0.716,124.0
-15.841,12.827,193.932,0.105,0.681,117.0
9.748,7.894,119.343,0.105,0.681,120.0
-16.362,12.33,194.926,0.105,0.646,122.0
-9.767,7.36,116.359,0.105,0.646,124.0
18.409,12.89,213.822,0.105,0.611,124.0
-9.932,6.955,115.365,0.105,0.611,126.0
-18.545,12.509,212.828,0.105,0.593,184.0
10.312,6.956,118.348,0.105,0.593,132.0
-20.3,12.685,227.746,0.105,0.559,167.0
-10.283,6.425,115.365,0.105,0.559,90.0
21.726,12.543,238.685,0.105,0.524,82.0
-10.591,6.115,116.359,0.105,0.524,82.0
22.335,11.876,240.674,0.105,0.489,74.0
10.983,5.84,118.348,0.105,0.489,72.0
-24.427,11.914,258.576,0.105,0.454,74.0
10.992,5.361,116.359,0.105,0.454,72.0
26.052,12.148,273.494,0.105,0.436,72.0
-11.084,5.169,116.359,0.105,0.436,75.0
27.23,11.558,281.45,0.105,0.401,75.0
11.45,4.86,118.348,0.105,0.401,75.0
-28.983,11.126,295.373,0.105,0.367,73.0
11.71,4.495,119.343,0.105,0.367,73.0
-42.301,14.565,425.655,0.105,0.332,79.0
-11.86,4.084,119.343,0.105,0.332,0.0
41.584,12.713,413.721,0.105,0.297,0.0
-11.995,3.667,119.343,0.105,0.297,0.0
-48.732,13.974,482.343,0.105,0.279,0.0
12.058,3.457,119.343,0.105,0.279,0.0
-49.393,12.315,484.332,0.105,0.244,0.0
-12.272,3.06,120.337,0.105,0.244,0.0
49.384,10.497,480.354,0.105,0.209,0.0
-12.269,2.608,119.343,0.105,0.209,0.0
48.794,8.604,471.403,0.105,0.175,0.0
12.456,2.196,120.337,0.105,0.175,0.0
-49.892,7.012,479.36,0.105,0.14,0.0
12.939,1.818,124.315,0.105,0.14,0.0
49.903,6.127,478.365,0.105,0.122,0.0
13.176,1.618,126.304,0.105,0.122,0.0
49.774,4.355,475.381,0.105,0.087,0.0
-13.641,1.193,130.282,0.105,0.087,0.0
-49.479,2.593,471.403,0.105,0.052,0.0
13.779,0.722,131.277,0.105,0.052,0.0
-49.434,0.863,470.409,0.105,0.017,0.0
